date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:45:14	1834/1834	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:35%20GMT	https://agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.0.0	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.minc599.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:14	5439/5439	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:06%20GMT	https://agladiadoraturismo.com/wp-content/plugins/shopengine/assets/js/shopengine-modal.js?ver=2.5.1	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/shopengine/assets/js/shopengine-modal9776.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:14	454/454	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:06%20GMT	https://agladiadoraturismo.com/wp-content/plugins/shopengine/modules/quick-view/assets/js/script.js?ver=6.6.2	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/shopengine/modules/quick-view/assets/js/script109c.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:14	2072/2072	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:06%20GMT	https://agladiadoraturismo.com/wp-content/plugins/shopengine/modules/wishlist/assets/js/wishlist.js?ver=6.6.2	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/shopengine/modules/wishlist/assets/js/wishlist109c.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:14	1317/1317	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202022%2011:24:43%20GMT	https://agladiadoraturismo.com/wp-content/plugins/pixelyoursite/dist/scripts/jquery.bind-first-0.2.3.min.js?ver=6.6.2	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/pixelyoursite/dist/scripts/jquery.bind-first-0.2.3.min109c.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:15	93702/93702	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202022%2011:24:43%20GMT	https://agladiadoraturismo.com/wp-content/plugins/pixelyoursite/dist/scripts/public.js?ver=9.2.0	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/pixelyoursite/dist/scripts/publicedeb.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:15	19371/19371	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Jan%202022%2015:25:38%20GMT	https://agladiadoraturismo.com/wp-content/themes/phlox/js/solo/modernizr-custom.min.js?ver=2.9.1	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/themes/phlox/js/solo/modernizr-custom.minbf47.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:15	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2005%20Nov%202024%2018:45:15%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/vapor/Downloads/JD/www.googletagmanager.com/gtm.455445.delayed	(from https://agladiadoraturismo.com/aparecida/)
15:45:16	244295/244295	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2005%20Nov%202024%2018:45:16%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/vapor/Downloads/JD/connect.facebook.net/en_US/fbevents.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:16	1720/1720	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jan%202022%2017:11:37%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/01/cropped-logo-e-nome-logo-site-retina-1-32x32.png	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/01/cropped-logo-e-nome-logo-site-retina-1-32x32.png	(from https://agladiadoraturismo.com/aparecida/)
15:45:16	28136/28136	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jan%202022%2017:11:37%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/01/cropped-logo-e-nome-logo-site-retina-1-192x192.png	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/01/cropped-logo-e-nome-logo-site-retina-1-192x192.png	(from https://agladiadoraturismo.com/aparecida/)
15:45:17	25296/25296	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jan%202022%2017:11:37%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/01/cropped-logo-e-nome-logo-site-retina-1-180x180.png	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/01/cropped-logo-e-nome-logo-site-retina-1-180x180.png	(from https://agladiadoraturismo.com/aparecida/)
15:45:17	186265/186265	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202022%2011:17:18%20GMT	https://agladiadoraturismo.com/wp-content/plugins/official-facebook-pixel/js/openbridge_plugin.js	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/official-facebook-pixel/js/openbridge_plugin.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:17	18409/18409	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Jul%202022%2021:58:17%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/07/logo-branco-AGT.png	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/07/logo-branco-AGT.png	(from https://agladiadoraturismo.com/aparecida/)
15:45:18	143896/143896	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202024%2020:02:34%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2024/06/0.5-768x768.jpeg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2024/06/0.5-768x768.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:18	788918/788918	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jun%202024%2020:13:08%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2024/06/fach1.png	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2024/06/fach1.png	(from https://agladiadoraturismo.com/aparecida/)
15:45:18	82380/82380	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202024%2020:05:28%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-02-as-16.53.22_51582c4a-768x768.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-02-as-16.53.22_51582c4a-768x768.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:18	115312/115312	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202024%2020:03:17%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-02-as-09.01.00_743b1996-768x768.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-02-as-09.01.00_743b1996-768x768.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:19	60454/60454	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2013:03:24%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/SITE.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/SITE.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:19	228693/228693	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2011:56:27%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/3-1024x1024.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/3-1024x1024.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:19	169334/169334	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2011:58:07%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/5-1024x1024.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/5-1024x1024.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:19	206460/206460	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2011:58:30%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/10-1024x1024.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/10-1024x1024.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:19	252077/252077	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2011:59:11%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/7-1024x1024.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/7-1024x1024.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:20	174991/174991	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2011:59:48%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/11-1024x1024.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/11-1024x1024.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:20	250330/250330	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2012:00:20%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/conselhodebairrosrj_213755283_236896334934093_8586085097186109007_n-1023x1024.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/conselhodebairrosrj_213755283_236896334934093_8586085097186109007_n-1023x1024.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:20	150432/150432	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Sep%202022%2022:46:17%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/Design-sem-nome-96-300x300.png	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/Design-sem-nome-96-300x300.png	(from https://agladiadoraturismo.com/aparecida/)
15:45:20	17580/17580	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202024%2019:24:24%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2024/06/WhatsApp-Image-2023-07-30-at-21.09.10-300x300.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2024/06/WhatsApp-Image-2023-07-30-at-21.09.10-300x300.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:20	22768/22768	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202024%2019:26:37%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-05-05-as-07.41.45_635aed71-300x300.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-05-05-as-07.41.45_635aed71-300x300.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:21	149222/149222	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jun%202024%2019:30:38%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2024/06/Design-sem-nome-300x300.png	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2024/06/Design-sem-nome-300x300.png	(from https://agladiadoraturismo.com/aparecida/)
15:45:21	119848/119848	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Sep%202022%2000:01:17%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/1-2.png	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/1-2.png	(from https://agladiadoraturismo.com/aparecida/)
15:45:21	42969/42969	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Sep%202022%2000:01:20%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/2-2.png	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/2-2.png	(from https://agladiadoraturismo.com/aparecida/)
15:45:21	86374/86374	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Sep%202022%2000:01:23%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/3-2.png	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/3-2.png	(from https://agladiadoraturismo.com/aparecida/)
15:45:22	107152/107152	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Sep%202022%2000:01:26%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/4-2.png	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/4-2.png	(from https://agladiadoraturismo.com/aparecida/)
15:45:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Nov%202024%2018:45:22%20GMT	https://agladiadoraturismo.com/aparecida/image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/aparecida/image/gif;base64,R0lGODlhAQABAIAAAAAAAP/yH5BAEAAAAALAAAAAABAAEAAAIBRAA7	(from https://agladiadoraturismo.com/aparecida/)
15:45:23	121729/121729	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Nov%202024%2018:45:22%20GMT	https://agladiadoraturismo.com/aparecida/image/gif;base64,R0lGODlhAQABAIAAAAAAAP/yH5BAEAAAAALAAAAAABAAEAAAIBRAA7	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/aparecida/image/gif;base64,R0lGODlhAQABAIAAAAAAAP/yH5BAEAAAAALAAAAAABAAEAAAIBRAA7	(from https://agladiadoraturismo.com/aparecida/)
15:45:23	32911/32911	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2023:22:09%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/Lucas-Leonel-WhatsApp-LP.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/Lucas-Leonel-WhatsApp-LP.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:23	45676/45676	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2023:16:59%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/Viviane-Ferreira-WhatsApp-LP.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/Viviane-Ferreira-WhatsApp-LP.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:24	24922/24922	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2023:19:03%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/Fernanda-Fernandes-WhatsApp-LP.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/Fernanda-Fernandes-WhatsApp-LP.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:24	44301/44301	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2023:31:42%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/Jane-Valkiria-WhatsApp-LP.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/Jane-Valkiria-WhatsApp-LP.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:24	9364/9364	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2023:12:56%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/Glaziane-Leonor-WhatsApp-LP-300x300.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/Glaziane-Leonor-WhatsApp-LP-300x300.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:24	52170/52170	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2023:25:19%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2022/09/Tania-Cristina-WhatsApp-LP.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2022/09/Tania-Cristina-WhatsApp-LP.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:24	22041/22041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Nov%202023%2012:11:16%20GMT	https://agladiadoraturismo.com/wp-content/uploads/2023/11/3-300x300.jpg	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/uploads/2023/11/3-300x300.jpg	(from https://agladiadoraturismo.com/aparecida/)
15:45:25	59344/59344	---M--	200	added ('OK')	text/css	date:Mon,%2030%20Sep%202024%2011:39:47%20GMT	https://agladiadoraturismo.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.24.4	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min57a7.css	(from https://agladiadoraturismo.com/aparecida/)
15:45:25	26702/26702	---M--	200	added ('OK')	text/css	date:Mon,%2030%20Sep%202024%2011:39:47%20GMT	https://agladiadoraturismo.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.24.4	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min57a7.css	(from https://agladiadoraturismo.com/aparecida/)
15:45:25	5520/5520	---M--	200	added ('OK')	application/javascript	date:Wed,%2008%20Nov%202023%2003:06:21%20GMT	https://agladiadoraturismo.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-includes/js/imagesloaded.minbb93.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:25	24138/24138	---M--	200	added ('OK')	application/javascript	date:Sun,%2014%20Jun%202020%2003:23:28%20GMT	https://agladiadoraturismo.com/wp-includes/js/masonry.min.js?ver=4.2.2	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-includes/js/masonry.min3a05.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:26	559892/559892	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Jan%202022%2015:25:38%20GMT	https://agladiadoraturismo.com/wp-content/themes/phlox/js/plugins.min.js?ver=2.9.1	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/themes/phlox/js/plugins.minbf47.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:26	55758/55758	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Jan%202022%2015:25:38%20GMT	https://agladiadoraturismo.com/wp-content/themes/phlox/js/scripts.min.js?ver=2.9.1	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/themes/phlox/js/scripts.minbf47.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:26	3986/3986	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:28:53%20GMT	https://agladiadoraturismo.com/wp-content/plugins/auxin-elements/admin/assets/js/elementor/widgets.js?ver=2.10.5	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/auxin-elements/admin/assets/js/elementor/widgets4d48.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:26	158005/158005	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2003:06:55%20GMT	https://agladiadoraturismo.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:26	1191/1191	---M--	200	added ('OK')	application/javascript	date:Wed,%2025%20May%202022%2003:13:48%20GMT	https://agladiadoraturismo.com/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.6.2	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-includes/js/mediaelement/mediaelement-migrate.min109c.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:27	1107/1107	---M--	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2003:08:13%20GMT	https://agladiadoraturismo.com/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.6.2	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-includes/js/mediaelement/wp-mediaelement.min109c.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:27	31771/31771	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:28:53%20GMT	https://agladiadoraturismo.com/wp-content/plugins/auxin-elements/public/assets/js/plugins.min.js?ver=2.10.5	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/auxin-elements/public/assets/js/plugins.min4d48.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:27	12486/12486	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:28:53%20GMT	https://agladiadoraturismo.com/wp-content/plugins/auxin-elements/public/assets/js/scripts.js?ver=2.10.5	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/auxin-elements/public/assets/js/scripts4d48.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:27	9937/9937	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:27:33%20GMT	https://agladiadoraturismo.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.6.4	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/contact-form-7/includes/swv/js/index77e1.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:28	12310/12310	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:27:33%20GMT	https://agladiadoraturismo.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.6.4	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/contact-form-7/includes/js/index77e1.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:28	22741/22741	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:35%20GMT	https://agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.7.0.0	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.mind5f8.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:28	9509/9509	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:35%20GMT	https://agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.7.0.0	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.mindc32.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:28	3037/3037	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:35%20GMT	https://agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=7.0.0	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min823d.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:28	2139/2139	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:35%20GMT	https://agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.0.0	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min823d.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:29	2938/2938	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:35%20GMT	https://agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=7.0.0	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min823d.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:29	15710/15710	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:51%20GMT	https://agladiadoraturismo.com/wp-content/plugins/wp-ulike/assets/js/wp-ulike.min.js?ver=4.6.4	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/wp-ulike/assets/js/wp-ulike.min82d0.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:29	2919/2919	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:06%20GMT	https://agladiadoraturismo.com/wp-content/plugins/shopengine/assets/js/simple-scrollbar.js?ver=2.5.1	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/shopengine/assets/js/simple-scrollbar9776.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:29	1139/1139	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:06%20GMT	https://agladiadoraturismo.com/wp-content/plugins/shopengine/assets/js/filter.js?ver=2.5.1	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/shopengine/assets/js/filter9776.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:30	276/276	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2018:29:06%20GMT	https://agladiadoraturismo.com/wp-content/plugins/shopengine/assets/js/public.js?ver=2.5.1	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/shopengine/assets/js/public9776.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:30	20084/20084	---M--	200	added ('OK')	application/javascript	date:Mon,%2030%20Sep%202024%2009:48:04%20GMT	https://agladiadoraturismo.com/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-prereq.js?ver=4765	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-prereqeee7.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:30	39679/39679	---M--	200	added ('OK')	application/javascript	date:Mon,%2030%20Sep%202024%2009:48:04%20GMT	https://agladiadoraturismo.com/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-core.js?ver=4765	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-coreeee7.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:31	1382/1382	---M--	200	added ('OK')	application/javascript	date:Mon,%2030%20Sep%202024%2009:48:04%20GMT	https://agladiadoraturismo.com/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-results-vertical.js?ver=4765	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-results-verticaleee7.js	(from https://agladiadoraturismo.com/aparecida/)
15:45:31	1664/1664	---M--	200	added ('OK')	application/javascript	date:Mon,%2030%20Sep%202024%2009:48:04%20GMT	https://agladiadoraturismo.com/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-autocomplete.js?ver=4765	C:/Users/vapor/Downloads/JD/agladiadoraturismo.com/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-autocompleteeee7.js	(from https://agladiadoraturismo.com/aparecida/)
